*******************************************************************************
 Revised: April 12, 2021             Mercury                            199 / 1

 PHYSICAL DATA (updated 2021-Apr-12):
  Vol. Mean Radius (km) =  2440+-1        Density (g cm^-3)     = 5.427
  Mass x10^23 (kg)      =     3.302       Volume (x10^10 km^3)  = 6.085  
  Sidereal rot. period  =    58.6463 d    Sid. rot. rate (rad/s)= 0.00000124001
  Mean solar day        =   175.9421 d    Core radius (km)      = ~1600 
  Geometric Albedo      =     0.106       Surface emissivity    = 0.77+-0.06
  GM (km^3/s^2)         = 22031.86855     Equatorial radius, Re = 2440 km
  GM 1-sigma (km^3/s^2) =                 Mass ratio (Sun/plnt) = 6023682
  Mom. of Inertia       =     0.33        Equ. gravity  m/s^2   = 3.701     
  Atmos. pressure (bar) = < 5x10^-15      Max. angular diam.    = 11.0"   
  Mean Temperature (K)  = 440             Visual mag. V(1,0)    = -0.42 
  Obliquity to orbit[1] =  2.11' +/- 0.1' Hill's sphere rad. Rp = 94.4 
  Sidereal orb. per.    =  0.2408467 y    Mean Orbit vel.  km/s = 47.362 
  Sidereal orb. per.    = 87.969257  d    Escape vel. km/s      =  4.435
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         14462       6278        9126
  Maximum Planetary IR (W/m^2)   12700       5500        8000
  Minimum Planetary IR (W/m^2)   6           6           6
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Fri Jan 28 07:53:05 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Jan-28 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Jan-28 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2459252.500000000, A.D. 2021-Feb-07 00:00:00.0000, -3.235574639783031E+07,  3.691754350104044E+07,  5.984779125300702E+06, -4.017336627412373E+06, -2.606721131203387E+06,  1.555019838088280E+05,
2459253.500000000, A.D. 2021-Feb-08 00:00:00.0000, -3.623716996521742E+07,  3.416535047560645E+07,  6.115926247040652E+06, -3.742324772606089E+06, -2.891913694278259E+06,  1.069699978233912E+05,
2459254.500000000, A.D. 2021-Feb-09 00:00:00.0000, -3.983483556823503E+07,  3.114524927236768E+07,  6.199151509261526E+06, -3.450619072637106E+06, -3.142531091724489E+06,  5.973202304627051E+04,
2459255.500000000, A.D. 2021-Feb-10 00:00:00.0000, -4.313437654103122E+07,  2.789172032796245E+07,  6.235954656925835E+06, -3.146803372591868E+06, -3.358871610276782E+06,  1.418416564390481E+04,
2459256.500000000, A.D. 2021-Feb-11 00:00:00.0000, -4.612578780228452E+07,  2.443864445274866E+07,  6.228186528673824E+06, -2.835007639197113E+06, -3.541811325220362E+06, -2.936631758925078E+04,
2459257.500000000, A.D. 2021-Feb-12 00:00:00.0000, -4.880295028164075E+07,  2.081879801076537E+07,  6.177964180022000E+06, -2.518870651330143E+06, -3.692660118730334E+06, -7.069267606614534E+04,
2459258.500000000, A.D. 2021-Feb-13 00:00:00.0000, -5.116313479024793E+07,  1.706348514773571E+07,  6.087595319961203E+06, -2.201534709784322E+06, -3.813032509664214E+06, -1.096385954176082E+05,
2459259.500000000, A.D. 2021-Feb-14 00:00:00.0000, -5.320651294931097E+07,  1.320228999623559E+07,  5.959513199044725E+06, -1.885663644982517E+06, -3.904737270158195E+06, -1.461075255379400E+05,
2459260.500000000, A.D. 2021-Feb-15 00:00:00.0000, -5.493569446653382E+07,  9.262929290977949E+06,  5.796222119508738E+06, -1.573476308912812E+06, -3.969686997737848E+06, -1.800522189266983E+05,
2459261.500000000, A.D. 2021-Feb-16 00:00:00.0000, -5.635530289924728E+07,  5.271185688532250E+06,  5.600253070665443E+06, -1.266789106699379E+06, -4.009826892510548E+06, -2.114650091725587E+05,
2459262.500000000, A.D. 2021-Feb-17 00:00:00.0000, -5.747159634184431E+07,  1.250903467982840E+06,  5.374128582780657E+06, -9.670626076075147E+05, -4.027080839971090E+06, -2.403691293676815E+05,
2459263.500000000, A.D. 2021-Feb-18 00:00:00.0000, -5.829213522142729E+07, -2.775969492326464E+06,  5.120335683746971E+06, -6.754486597510865E+05, -4.023312345235670E+06, -2.668111979137778E+05,
2459264.500000000, A.D. 2021-Feb-19 00:00:00.0000, -5.882549641731056E+07, -6.789307015146592E+06,  4.841305779092022E+06, -3.928356081363988E+05, -4.000297724900849E+06, -2.908548799546039E+05,
2459265.500000000, A.D. 2021-Feb-20 00:00:00.0000, -5.908103100556043E+07, -1.077070820572940E+07,  4.539400308557295E+06, -1.198901465300652E+05, -3.959709084466856E+06, -3.125756572294013E+05,
2459266.500000000, A.D. 2021-Feb-21 00:00:00.0000, -5.906866182653075E+07, -1.470338797078211E+07,  4.216901123106422E+06,  1.429049707652493E+05, -3.903104874498169E+06, -3.320565970073648E+05,
2459267.500000000, A.D. 2021-Feb-22 00:00:00.0000, -5.879871656085330E+07, -1.857206108524544E+07,  3.876004646418097E+06,  3.952176389811789E+05, -3.831926144849007E+06, -3.493849922682267E+05,
2459268.500000000, A.D. 2021-Feb-23 00:00:00.0000, -5.828179189378837E+07, -2.236282470443370E+07,  3.518819015193972E+06,  6.368374880657815E+05, -3.747496950337398E+06, -3.646497424587678E+05,
2459269.500000000, A.D. 2021-Feb-24 00:00:00.0000, -5.752864450538830E+07, -2.606304283081042E+07,  3.147363520507258E+06,  8.676510923527364E+05, -3.651027672511334E+06, -3.779393508866383E+05,
2459270.500000000, A.D. 2021-Feb-25 00:00:00.0000, -5.655010493755512E+07, -2.966123514946184E+07,  2.763569790683791E+06,  1.087620940647119E+06, -3.543620295451600E+06, -3.893404267392746E+05,
2459271.500000000, A.D. 2021-Feb-26 00:00:00.0000, -5.535701078274435E+07, -3.314697180300636E+07,  2.369284261232665E+06,  1.296767751951458E+06, -3.426274903775509E+06, -3.989365938769769E+05,
2459272.500000000, A.D. 2021-Feb-27 00:00:00.0000, -5.396015606119660E+07, -3.651077504221602E+07,  1.966271567911889E+06,  1.495155712794356E+06, -3.299896858983581E+06, -4.068077230604546E+05,
2459273.500000000, A.D. 2021-Feb-28 00:00:00.0000, -5.237025407098499E+07, -3.974402822260997E+07,  1.556218575385110E+06,  1.682880228634826E+06, -3.165304260023633E+06, -4.130294180232711E+05,
2459274.500000000, A.D. 2021-Mar-01 00:00:00.0000, -5.059791138795998E+07, -4.283889228407460E+07,  1.140738817185177E+06,  1.860057813003367E+06, -3.023235410774662E+06, -4.176726982072825E+05,
2459275.500000000, A.D. 2021-Mar-02 00:00:00.0000, -4.865361105021488E+07, -4.578822962007606E+07,  7.213771743330359E+05,  2.026817776344007E+06, -2.874356106672103E+06, -4.208038318079551E+05,
2459276.500000000, A.D. 2021-Mar-03 00:00:00.0000, -4.654770327952135E+07, -4.858553509061804E+07,  2.996146615697108E+05,  2.183295416998548E+06, -2.719266620157436E+06, -4.224842820022012E+05,
2459277.500000000, A.D. 2021-Mar-04 00:00:00.0000, -4.429040236978643E+07, -5.122487383907318E+07, -1.231267766929008E+05,  2.329626456361036E+06, -2.558508314662928E+06, -4.227707369508035E+05,
2459278.500000000, A.D. 2021-Mar-05 00:00:00.0000, -4.189178861181780E+07, -5.370082552196060E+07, -5.454795324788131E+05,  2.465942497166390E+06, -2.392569853340763E+06, -4.217152005382156E+05,
2459279.500000000, A.D. 2021-Mar-06 00:00:00.0000, -3.936181432770545E+07, -5.600843454078092E+07, -9.661257138427645E+05,  2.592367317277813E+06, -2.221892994916023E+06, -4.193651260149818E+05,
2459280.500000000, A.D. 2021-Mar-07 00:00:00.0000, -3.671031326066441E+07, -5.814316586715885E+07, -1.383792673730977E+06,  2.709013840888214E+06, -2.046877987451228E+06, -4.157635789229749E+05,
2459281.500000000, A.D. 2021-Mar-08 00:00:00.0000, -3.394701271108918E+07, -6.010086607007220E+07, -1.797248712026045E+06,  2.815981654789465E+06, -1.867888583479620E+06, -4.109494190800225E+05,
2459282.500000000, A.D. 2021-Mar-09 00:00:00.0000, -3.108154793054705E+07, -6.187772918194699E+07, -2.205298965884630E+06,  2.913354959535157E+06, -1.685256708467805E+06, -4.049574941291757E+05,
2459283.500000000, A.D. 2021-Mar-10 00:00:00.0000, -2.812347838588065E+07, -6.347026707533668E+07, -2.606781497118164E+06,  3.001200864281919E+06, -1.499286820115722E+06, -3.978188393504090E+05,
2459284.500000000, A.D. 2021-Mar-11 00:00:00.0000, -2.508230558851387E+07, -6.487528406130557E+07, -3.000563580979653E+06,  3.079567950243931E+06, -1.310259999514938E+06, -3.895608802009893E+05,
2459285.500000000, A.D. 2021-Mar-12 00:00:00.0000, -2.196749225206112E+07, -6.608985546283273E+07, -3.385538197929740E+06,  3.148485041447042E+06, -1.118437817362982E+06, -3.802076354901171E+05,
2459286.500000000, A.D. 2021-Mar-13 00:00:00.0000, -1.878848259662613E+07, -6.711130996048266E+07, -3.760620728473365E+06,  3.207960133225262E+06, -9.240660197962831E+05, -3.697799202833904E+05,
2459287.500000000, A.D. 2021-Mar-14 00:00:00.0000, -1.555472366254274E+07, -6.793721555264610E+07, -4.124745850770485E+06,  3.257979439044442E+06, -7.273780793504758E+05, -3.582955486403147E+05,
2459288.500000000, A.D. 2021-Mar-15 00:00:00.0000, -1.227568753119218E+07, -6.856536901857311E+07, -4.476864641277093E+06,  3.298506525125096E+06, -5.285986573768618E+05, -3.457695371702980E+05,
2459289.500000000, A.D. 2021-Mar-16 00:00:00.0000, -8.960894377010785E+06, -6.899378881919041E+07, -4.815941880065326E+06,  3.329481510306959E+06, -3.279470251544645E+05, -3.322143111981602E+05,
2459290.500000000, A.D. 2021-Mar-17 00:00:00.0000, -5.619936293634687E+06, -6.922071141848759E+07, -5.140953564649664E+06,  3.350820315976550E+06, -1.256404920966223E+05, -3.176399161017816E+05,
2459291.500000000, A.D. 2021-Mar-18 00:00:00.0000, -2.262501848744446E+06, -6.924459105738243E+07, -5.450884639094729E+06,  3.362413957983090E+06,  7.810210902864984E+04, -3.020542371604125E+05,
2459292.500000000, A.D. 2021-Mar-19 00:00:00.0000,  1.101598673309589E+06, -6.906410306283359E+07, -5.744726948921930E+06,  3.364127879617671E+06,  2.830568279914483E+05, -2.854632320676536E+05,
2459293.500000000, A.D. 2021-Mar-20 00:00:00.0000,  4.462407384813699E+06, -6.867815082801409E+07, -6.021477436922953E+06,  3.355801332258337E+06,  4.889908398090545E+05, -2.678711811517233E+05,
2459294.500000000, A.D. 2021-Mar-21 00:00:00.0000,  7.809792318298489E+06, -6.808587665506393E+07, -6.280136600517686E+06,  3.337246818547084E+06,  6.956584670830241E+05, -2.492809613399009E+05,
2459295.500000000, A.D. 2021-Mar-22 00:00:00.0000,  1.113342043426802E+07, -6.728667671075229E+07, -6.519707237884413E+06,  3.308249622357091E+06,  9.027969214643255E+05, -2.296943510361975E+05,
2459296.500000000, A.D. 2021-Mar-23 00:00:00.0000,  1.442273021645968E+07, -6.628022040767377E+07, -6.739193517894525E+06,  3.268567460772255E+06,  1.110121700120405E+06, -2.091123743833666E+05,
2459297.500000000, A.D. 2021-Mar-24 00:00:00.0000,  1.766690399959027E+07, -6.506647458960584E+07, -6.937600418088946E+06,  3.217930306340801E+06,  1.317321569320675E+06, -1.875356948835309E+05,
2459298.500000000, A.D. 2021-Mar-25 00:00:00.0000,  2.085484023040468E+07, -6.364573296936801E+07, -7.113933585753877E+06,  3.156040443557675E+06,  1.524053063657584E+06, -1.649650700853459E+05,
2459299.500000000, A.D. 2021-Mar-26 00:00:00.0000,  2.397512593599551E+07, -6.201865134058025E+07, -7.267199689834192E+06,  3.082572842537249E+06,  1.729934426413912E+06, -1.414018810348126E+05,
2459300.500000000, A.D. 2021-Mar-27 00:00:00.0000,  2.701600976748615E+07, -6.018628916023409E+07, -7.396407346227329E+06,  2.997175955905963E+06,  1.934538914806081E+06, -1.168487524484367E+05,
2459301.500000000, A.D. 2021-Mar-28 00:00:00.0000,  2.996537610673435E+07, -5.815015817530946E+07, -7.500568716205146E+06,  2.899473072903535E+06,  2.137387394179365E+06, -9.131028210382312E+04,
2459302.500000000, A.D. 2021-Mar-29 00:00:00.0000,  3.281072087405324E+07, -5.591227884107499E+07, -7.578701897581778E+06,  2.789064398422530E+06,  2.337940148964660E+06, -6.479390073279399E+04,
2459303.500000000, A.D. 2021-Mar-30 00:00:00.0000,  3.553912986229680E+07, -5.347524534698460E+07, -7.629834251010776E+06,  2.665530065146291E+06,  2.535587847062890E+06, -3.731088668708489E+04,
2459304.500000000, A.D. 2021-Mar-31 00:00:00.0000,  3.813726065413778E+07, -5.084230012199336E+07, -7.653006829597067E+06,  2.528434334901727E+06,  2.729641610653586E+06, -8.877562711255649E+03,
2459305.500000000, A.D. 2021-Apr-01 00:00:00.0000,  4.059132946283913E+07, -4.801741872568666E+07, -7.647280108837778E+06,  2.377331301448268E+06,  2.919322173364818E+06,  2.048329489749755E+04,
2459306.500000000, A.D. 2021-Apr-02 00:00:00.0000,  4.288710458057217E+07, -4.500540603227723E+07, -7.611741245492309E+06,  2.211772471351979E+06,  3.103748145402170E+06,  5.074080195733892E+04,
2459307.500000000, A.D. 2021-Apr-03 00:00:00.0000,  4.500990853045927E+07, -4.181200456401850E+07, -7.545513127659200E+06,  2.031316671712808E+06,  3.281923469891821E+06,  8.185403253524433E+04,
2459308.500000000, A.D. 2021-Apr-04 00:00:00.0000,  4.694463150586137E+07, -3.844401570572564E+07, -7.447765512838613E+06,  1.835542811356991E+06,  3.452724241955862E+06,  1.137697712554431E+05,
2459309.500000000, A.D. 2021-Apr-05 00:00:00.0000,  4.867575924690201E+07, -3.490943430239127E+07, -7.317728583951395E+06,  1.624066101618169E+06,  3.614885184921091E+06,  1.464199202403672E+05,
2459310.500000000, A.D. 2021-Apr-06 00:00:00.0000,  5.018741914820527E+07, -3.121759676815482E+07, -7.154709281818567E+06,  1.396558416822756E+06,  3.766986244865208E+06,  1.797185359849226E+05,
2459311.500000000, A.D. 2021-Apr-07 00:00:00.0000,  5.146344910240529E+07, -2.737934226819462E+07, -6.958110791479310E+06,  1.152773531387417E+06,  3.907439985530416E+06,  2.135584843004753E+05,
2459312.500000000, A.D. 2021-Apr-08 00:00:00.0000,  5.248749433562490E+07, -2.340718571643705E+07, -6.727455561773865E+06,  8.925779921721196E+05,  4.034480750303052E+06,  2.478077227334152E+05,
2459313.500000000, A.D. 2021-Apr-09 00:00:00.0000,  5.324313823654722E+07, -1.931550019341328E+07, -6.462412212956591E+06,  6.159883454735115E+05,  4.146156913966033E+06,  2.823052525562514E+05,
2459314.500000000, A.D. 2021-Apr-10 00:00:00.0000,  5.371407384189037E+07, -1.512070485726362E+07, -6.162826622619392E+06,  3.232153019387114E+05,  4.240327976022861E+06,  3.168568299782569E+05,
2459315.500000000, A.D. 2021-Apr-11 00:00:00.0000,  5.388432309866602E+07, -1.084145242715827E+07, -5.828757359257710E+06,  1.471514279769020E+04,  4.314668740263117E+06,  3.512305921724128E+05,
2459316.500000000, A.D. 2021-Apr-12 00:00:00.0000,  5.373851110583128E+07, -6.498807810529831E+06, -5.460515435417973E+06, -3.087518102947428E+05,  4.366683353966434E+06,  3.851528410536521E+05,
2459317.500000000, A.D. 2021-Apr-13 00:00:00.0000,  5.326220201187492E+07, -2.116406412988034E+06, -5.058708056300059E+06, -6.460565858205593E+05,  4.393732488354804E+06,  4.183043377321748E+05,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000,  5.244230181403532E+07,  2.279422822599250E+06, -4.624285623048679E+06, -9.956328096664143E+05,  4.393077333500539E+06,  4.503175909276369E+05,
2459319.500000000, A.D. 2021-Apr-15 00:00:00.0000,  5.126753062077617E+07,  6.659588368475309E+06, -4.158590695919417E+06, -1.355407242977828E+06,  4.361944209858507E+06,  4.807757650384747E+05,
2459320.500000000, A.D. 2021-Apr-16 00:00:00.0000,  4.972896263645080E+07,  1.099224345991699E+07, -3.663406926812345E+06, -1.722734836081721E+06,  4.297613264722086E+06,  5.092139706225211E+05,
2459321.500000000, A.D. 2021-Apr-17 00:00:00.0000,  4.782062589329756E+07,  1.524289526029601E+07, -3.141005152257001E+06, -2.094345567526439E+06,  4.197533680674987E+06,  5.351238024163408E+05,
2459322.500000000, A.D. 2021-Apr-18 00:00:00.0000,  4.554014544535166E+07,  1.937464278038252E+07, -2.594182951757074E+06, -2.466312393597572E+06,  4.059465820305313E+06,  5.579620149823616E+05,
2459323.500000000, A.D. 2021-Apr-19 00:00:00.0000,  4.288940353081018E+07,  2.334856943506616E+07, -2.026293126139272E+06, -2.834051287288615E+06,  3.881647573372962E+06,  5.771641196890947E+05,
2459324.500000000, A.D. 2021-Apr-20 00:00:00.0000,  3.987517879169811E+07,  2.712431131076495E+07, -1.441255896256931E+06, -3.192364998136254E+06,  3.662977836200357E+06,  5.921633922138921E+05,
2459325.500000000, A.D. 2021-Apr-21 00:00:00.0000,  3.650971536917145E+07,  3.066081258354295E+07, -8.435493757594675E+05, -3.535541093600007E+06,  3.403204823275898E+06,  6.024152541726896E+05,
2459326.500000000, A.D. 2021-Apr-22 00:00:00.0000,  3.281116364850062E+07,  3.391726449699727E+07, -2.381732702991664E+05, -3.857511362078652E+06,  3.103101505133979E+06,  6.074262314477618E+05,
2459327.500000000, A.D. 2021-Apr-23 00:00:00.0000,  2.880383025067994E+07,  3.685420426122014E+07,  3.694179893663246E+05, -4.152073381725333E+06,  2.764606072213450E+06,  6.067857570014474E+05,
2459328.500000000, A.D. 2021-Apr-24 00:00:00.0000,  2.451817829792206E+07,  3.943472692585696E+07,  9.734142535679843E+05, -4.413166229332766E+06,  2.390903463385769E+06,  6.001981239301930E+05,
2459329.500000000, A.D. 2021-Apr-25 00:00:00.0000,  1.999053208635136E+07,  4.162574001221085E+07,  1.567779268798847E+06, -4.635182051029989E+06,  1.986426155633477E+06,  5.875111303878211E+05,
2459330.500000000, A.D. 2021-Apr-26 00:00:00.0000,  1.526246354918906E+07,  4.339917199712373E+07,  2.146405711072709E+06, -4.813285585194509E+06,  1.556759468521939E+06,  5.687376512205546E+05,
2459331.500000000, A.D. 2021-Apr-27 00:00:00.0000,  1.037986939169448E+07,  4.473303648768478E+07,  2.703286801498694E+06, -4.943707303691635E+06,  1.108448282361705E+06,  5.440667334670128E+05,
2459332.500000000, A.D. 2021-Apr-28 00:00:00.0000,  5.391783080102736E+06,  4.561225791717885E+07,  3.232692756013433E+06, -5.023974979991128E+06,  6.487164892275975E+05,  5.138619125801485E+05,
2459333.500000000, A.D. 2021-Apr-29 00:00:00.0000,  3.489986724165347E+05,  4.602918314545278E+07,  3.729338828022201E+06, -5.053054399786476E+06,  1.851246185203981E+05,  4.786461421193283E+05,
2459334.500000000, A.D. 2021-Apr-30 00:00:00.0000, -4.697392819370526E+06,  4.598373440932038E+07,  4.188532066852221E+06, -5.031381955429038E+06, -2.747985763045750E+05,  4.390746781258835E+05,
2459335.500000000, A.D. 2021-May-01 00:00:00.0000, -9.697444244365521E+06,  4.548319739955842E+07,  4.606286166424731E+06, -4.960787493480774E+06, -7.239109159459856E+05,  3.958990089734740E+05,
2459336.500000000, A.D. 2021-May-02 00:00:00.0000, -1.460366634034735E+07,  4.454167672607308E+07,  4.979397503737060E+06, -4.844321374981381E+06, -1.155761859249916E+06,  3.499260627409330E+05,
2459337.500000000, A.D. 2021-May-03 00:00:00.0000, -1.937213139608265E+07,  4.317928269072285E+07,  5.305479923833694E+06, -4.686011725725098E+06, -1.564821479285844E+06,  3.019772285457536E+05,
2459338.500000000, A.D. 2021-May-04 00:00:00.0000, -2.396331256633200E+07,  4.142113317434051E+07,  5.582960167868266E+06, -4.490584020194455E+06, -1.946620232816645E+06,  2.528512123992545E+05,
2459339.500000000, A.D. 2021-May-05 00:00:00.0000, -2.834263742934620E+07,  3.929626074383026E+07,  5.811039343444269E+06, -4.263175007379873E+06, -2.297799812514351E+06,  2.032936400635958E+05,
2459340.500000000, A.D. 2021-May-06 00:00:00.0000, -3.248076411180685E+07,  3.683650907914938E+07,  5.989628073242627E+06, -4.009067755045065E+06, -2.616086206755855E+06,  1.539749540490346E+05,
2459341.500000000, A.D. 2021-May-07 00:00:00.0000, -3.635361114277975E+07,  3.407548795605170E+07,  6.119263838122929E+06, -3.733466415957395E+06, -2.900202834428368E+06,  1.054768511915324E+05,
2459342.500000000, A.D. 2021-May-08 00:00:00.0000, -3.994218634940384E+07,  3.104763658928013E+07,  6.201018741123339E+06, -3.441320469965461E+06, -3.149744079033395E+06,  5.828649470412701E+04,
2459343.500000000, A.D. 2021-May-09 00:00:00.0000, -4.323226582992737E+07,  2.778742509297322E+07,  6.236404805496654E+06, -3.137200417612155E+06, -3.365028510059178E+06,  1.279710578348372E+04,
2459344.500000000, A.D. 2021-May-10 00:00:00.0000, -4.621397295549632E+07,  2.432870603215235E+07,  6.227282367305711E+06, -2.825221159603286E+06, -3.546947807174480E+06, -3.068671939354713E+04,
2459345.500000000, A.D. 2021-May-11 00:00:00.0000, -4.888130166735926E+07,  2.070421411325216E+07,  6.175775463659327E+06, -2.509005825348836E+06, -3.696823153310950E+06, -7.194059260012516E+04,
2459346.500000000, A.D. 2021-May-12 00:00:00.0000, -5.123162021587713E+07,  1.694520245066324E+07,  6.084196587415442E+06, -2.191681340418164E+06, -3.816276614493848E+06, -1.108102297368918E+05,
2459347.500000000, A.D. 2021-May-13 00:00:00.0000, -5.326518268122557E+07,  1.308119821639732E+07,  5.954981911301439E+06, -1.875897029033975E+06, -3.907121379879427E+06, -1.472007751923159E+05,
2459348.500000000, A.D. 2021-May-14 00:00:00.0000, -5.498466732083770E+07,  9.139858071430059E+06,  5.790637126694120E+06, -1.563858476343079E+06, -3.971271957421475E+06, -1.810663571276094E+05,
2459349.500000000, A.D. 2021-May-15 00:00:00.0000, -5.639475368095361E+07,  5.146903698336789E+06,  5.593693383860925E+06, -1.257370252400206E+06, -4.010673527965321E+06, -2.124003954379696E+05,
2459350.500000000, A.D. 2021-May-16 00:00:00.0000, -5.750174475524499E+07,  1.126119172567004E+06,  5.366672417636697E+06, -9.578825835954093E+05, -4.027248533019695E+06, -2.412269558934967E+05,
2459351.500000000, A.D. 2021-May-17 00:00:00.0000, -5.831323626324467E+07, -2.900605854684207E+06,  5.112059738990542E+06, -6.665384362763433E+05, -4.022858032412372E+06, -2.675932734161121E+05,
2459352.500000000, A.D. 2021-May-18 00:00:00.0000, -5.883783218986557E+07, -6.913200633350657E+06,  4.832284712878241E+06, -3.842186451876074E+05, -3.999275238763006E+06, -2.915634497559275E+05,
2459353.500000000, A.D. 2021-May-19 00:00:00.0000, -5.908490384192500E+07, -1.089331637730630E+07,  4.529706377811704E+06, -1.115836424755102E+05, -3.958168763521835E+06, -3.132132565964945E+05,
